1.408158,-0.878353,-1.396597,-0.167357,1.364370,1.428378,1.387244,-0.276943,1.069566,-0.932860,1.342031,1.303232,1.368320,-0.367324,-1.218330,1.302326,0.551228,1.347154,1.372804,-0.683634,-0.816905,1.186890,-0.693466,-0.615859,-0.571509,1.538675,-1.407265,-0.311968,-0.689117,-2.206674,1.183749,-0.655742,1.091539,1.630840,-1.497122,1.428690,0.790492,0.281010,0.797052,1.305638,2.073882,-0.994349,-0.598170,-0.937583,-0.655946,0.349842,-0.351774,-0.375228,-0.891007,1.365340,-1.488259,-0.110318,0.327633,0.830248,1.611862,-0.734731,-0.849165,1.301779,0.357450,-0.014737,1.591041,0.328761,-1.236331,0.395967,-0.484125,0.480537,-1.559154,1.000035,-0.842908,1.087712,0.560100,-0.493338,0.676577,-0.960041,-0.991453,0.332608,-0.691896,0.723655,-0.170492,-0.689364,-0.467285,-0.194731,0.536372,-0.502150,0.499249,-1.641738,0.812002,0.147978,-0.778736,-1.118484,0.826782,0.452816,0.491120,0.657929,0.401352,-0.654133,0.674709,0.285389,0.554446,-0.026791,-0.946824,0.760844,-0.275769,-0.696718,-1.321308,-1.073927,1.232068,2.777314,2.649541,0.516760,-0.948643,-0.865962,0.809772,0.245491,0.101767,0.865351,-0.389813,-0.569187,-0.627123,0.022029,-0.504012,-0.512365,0.127591,0.041660,1.601103,-0.756543,-1.030526,-0.781542,0.720962,-0.301733,-0.870783,-1.061092,2.279775,0.149065,-0.569778,0.506556,1.027150,-1.174200,-0.889870,-0.130042,0.613485,0.995291,-1.715591,0.769506,-0.265976,-1.043704,-0.230619,0.514775,0.226241,0.393701,-0.218942,0.665057,-1.634017,0.635930,-1.041131,-1.100827,-0.883701,0.687712,-0.600507,-0.105061,-0.364074,-0.054002,1.397467,1.514582,1.046335,-1.816030,-0.761722,1.695498,0.363991,0.405609,-0.756475,1.097945,1.224737,0.503629,-1.748268,-0.646523,-0.744753,-0.357453,-0.144873,0.376351,1.124858,-0.016943,0.735872,-0.223515,0.316808,2.133203,-0.125152,-0.882570,0.874478,0.671591,-0.819539,-0.640487,-0.569362,-1.321564,0.502209,0.246691,0.149080,1.472453,0.629188,1.364876
-0.637043,0.120045,0.719367,0.399598,-0.528704,-0.643732,-0.801278,0.734430,-1.088114,0.210031,-0.699158,-0.792283,-0.790360,0.818999,-1.218330,-0.802881,-1.664483,-0.655652,-1.077000,-0.683634,0.542693,0.534629,1.486991,-0.615859,0.664731,-0.750049,-1.407265,0.425378,1.080448,-2.206674,-0.067422,-0.699548,-1.173473,1.341867,-0.483558,-0.720825,-1.109247,1.057590,0.141525,-1.182668,-0.674503,1.688062,2.988771,-0.716148,0.667478,0.946487,-0.351774,-0.752393,-0.463075,-0.515458,1.337150,-0.299481,0.782861,0.611709,-0.738493,-0.375794,0.083438,-0.075939,-1.518758,0.497784,-0.727400,0.401227,-1.236331,1.545550,-0.484125,-0.291435,0.678845,0.615835,-0.842908,0.459893,-0.296450,-0.625847,-1.519042,-1.352655,0.841077,0.470517,1.102092,-2.656950,0.654579,0.787000,1.335426,0.884386,-2.108217,0.926785,0.750060,-0.070528,0.159487,0.205228,0.683752,-0.595794,-0.133405,0.482096,0.296616,0.520399,0.055320,-0.530649,-0.086877,-1.392545,-1.634086,-0.722338,0.076506,0.680377,1.170236,1.551740,0.673483,-1.073927,-0.575619,0.973511,-0.745574,0.109413,0.610268,-0.632077,0.344977,0.398507,-0.078945,0.568612,-0.389813,-0.569187,0.177119,1.026207,-0.504012,-0.512365,0.405745,-0.515346,0.105539,-0.405686,-1.086754,-0.658903,-0.282032,-0.137413,1.366849,-1.076344,-0.091014,-0.348446,-0.207232,0.329968,-0.096416,0.674238,-0.889870,1.129480,0.531433,-0.658800,-0.321551,1.176252,-0.973336,1.010949,-0.596972,-0.672923,0.887692,-0.168116,0.061748,-0.108257,-0.622632,0.567771,-1.041131,1.363483,-1.649884,-1.935539,-0.600507,-0.068779,1.828115,-0.734910,-0.546627,-1.390956,-0.995595,0.684014,1.656747,-0.785863,-0.940491,0.366857,0.422267,-1.823845,0.965661,0.480063,-0.196742,-0.860289,-1.026919,0.747916,-0.607722,0.545797,-2.015139,-0.051405,-1.660737,0.637239,-0.268348,-1.377028,0.258101,-0.396617,-0.270152,-0.304620,-0.819539,-0.826381,-0.569362,-1.321564,-2.036430,0.324754,-2.609598,-1.712089,0.662954,-1.142407
-0.794745,0.468780,0.629835,0.794480,-0.681619,-0.774113,-0.673526,-1.378060,1.476574,1.333761,-0.699158,-0.704170,-0.685889,-1.452994,1.474840,-0.636972,0.270038,-0.659769,-0.512116,-0.683634,0.115519,0.526253,2.095035,-0.615859,-1.159073,-0.734194,0.250138,-2.618683,-0.689117,0.080997,0.761427,1.227352,0.506245,1.971820,0.586869,-0.720825,0.000600,0.136727,0.422422,-1.346597,1.631187,-0.206611,-1.285389,1.279692,0.334871,-2.564712,-0.351774,2.317671,-0.467600,-0.626369,-0.463515,-0.735724,0.682349,0.718826,0.842850,1.227924,0.681395,0.280524,-1.518758,-2.514542,-0.727400,0.077881,1.455320,1.106895,-0.484125,0.001427,0.007434,-0.053702,1.419364,-0.179545,-1.038317,-0.506153,0.778082,1.121301,-0.351015,0.549875,0.770930,0.109539,1.567219,-0.689364,1.864348,2.228159,0.402389,-0.502150,0.792053,0.335417,2.359949,0.079279,-0.778736,1.168148,-0.686663,1.134416,-0.093909,0.897749,-2.231670,1.457347,0.867262,-0.412086,-1.264965,1.688124,-0.172864,-0.159615,0.801253,1.737557,-2.004417,1.451352,-0.931672,2.660975,0.421128,0.001731,1.877128,1.114840,-0.690253,-3.465149,1.062805,-0.929029,1.989471,-0.569187,-0.104118,1.442901,-0.504012,0.399564,0.225931,-0.515346,0.672398,1.269627,-1.266320,2.567635,0.927251,-0.275478,-0.870783,1.020834,-0.213861,0.873365,-0.124938,0.552377,0.553166,-0.472701,-0.889870,-0.662704,0.421978,-0.658800,1.628755,-0.013317,-0.316228,-1.043704,0.514650,0.002179,-1.082410,-0.604503,0.226665,0.319455,-0.719686,0.428567,-1.041131,0.106616,0.615891,-0.554499,-0.600507,0.063384,-0.485366,1.096472,1.573703,0.419187,1.035614,-0.911722,-0.761722,0.939849,-1.467476,-1.545215,0.871352,-1.166615,1.750895,-2.090641,-0.419906,0.988878,0.838575,-0.250685,3.539223,-1.899937,-1.175700,0.535184,-0.886487,0.138585,0.834152,-0.600316,2.352437,0.446256,1.346363,-1.131083,2.673103,0.440135,1.903440,1.018281,-0.979810,-2.205333,0.400899,0.156501,-1.452235,1.839437
1.365903,0.108936,-1.385793,0.225807,1.396971,1.394176,1.368915,0.263714,-0.565496,0.995104,-0.699158,1.251865,1.367674,0.189364,0.289211,1.348197,0.538747,1.321612,1.412895,-0.683634,0.644401,-0.503378,-0.693466,-0.615859,0.085931,1.381521,-1.407265,0.462163,-0.689117,0.517858,-0.597929,-1.150649,-0.758224,-0.516738,1.642927,1.320107,-1.109247,0.823478,0.163427,0.682330,0.668099,1.404824,-1.306114,-0.533965,0.978134,0.786454,-0.351774,-1.202764,-0.891007,1.408137,0.119864,1.373450,0.537321,-1.173539,-0.995104,-0.600759,0.168402,-1.544596,0.250143,0.646078,1.606639,-1.878545,-1.236331,-0.595204,-0.484125,0.223017,0.330792,-1.216558,-0.842908,0.308189,-0.859473,-0.008655,-1.519042,0.874842,0.792419,-0.268782,0.670879,0.583896,-1.989382,1.777001,-2.196175,-0.607372,0.577103,-0.502150,-0.678325,-0.067428,-0.007845,0.780116,1.870529,-0.363623,-0.229934,1.433153,0.337923,0.509318,0.202371,1.438525,-0.851220,0.700614,1.165502,-1.621817,-0.946824,0.009529,0.867071,-2.013732,-0.646896,-1.073927,1.320894,0.019570,0.011107,-0.370702,-0.381635,-0.645524,-0.341053,0.088598,-0.944817,0.239875,-0.389813,-0.569187,0.937692,0.208813,-0.504012,-0.512365,0.339172,-0.515346,0.382956,-1.256635,0.460354,-1.108154,-0.515502,1.293498,-0.870783,-1.039044,-0.055911,-1.097815,1.147484,0.653276,-0.369550,-0.777868,-0.889870,1.232890,0.275789,1.011903,-0.206571,-0.441976,-0.464433,-1.043704,-0.544159,0.933446,0.492062,0.418018,-0.891257,1.036475,-1.242099,-1.883903,1.061870,1.483984,-0.210685,-1.228750,-0.600507,1.093446,-0.330701,-0.881927,-0.248061,-0.375924,1.118560,0.741406,1.354011,-1.038613,0.685810,0.977548,0.018074,0.959215,-0.933451,-0.024688,0.703161,-0.643133,-0.340554,-1.998806,-1.131622,-0.324935,0.757261,-0.473462,0.822253,0.972788,0.624389,-0.217911,-0.997148,1.031996,-1.273277,-1.103756,-0.819539,-0.771237,-0.569362,-1.321564,1.070877,0.337881,0.202695,-1.712089,0.680330,-0.677667
-0.746278,-0.878353,0.632479,-0.364212,-0.741563,-0.618497,-0.708081,0.538853,-1.088114,1.507210,-0.699158,-0.976300,-0.891697,0.511403,-1.218330,-0.654680,1.012016,-0.581889,-1.170675,-0.683634,-2.997396,-0.993005,-0.693466,1.369090,0.545680,-0.623232,-0.746375,-0.514877,-0.689117,0.396169,-0.628225,-0.452289,-1.173473,-0.228100,-0.209867,-0.720825,-1.109247,-1.722848,0.199105,-0.076292,0.790190,-0.994349,0.831122,-0.645874,0.941679,0.457057,-0.351774,-0.645068,-0.381683,-0.738018,-1.488259,-0.735724,0.518677,-1.717980,-0.995104,-1.000420,-0.669401,1.195602,0.204316,0.570132,-0.727400,0.293646,0.713968,-0.388294,-0.484125,0.302912,-1.559154,-0.531660,0.816652,0.200794,-1.121638,-0.266500,1.054096,0.356450,0.717205,0.292321,0.856027,0.075320,0.718892,-0.689364,0.918818,2.133262,0.612034,0.926880,-0.680881,0.792108,-0.886568,1.062502,-0.778736,-0.296538,0.043651,-0.758873,-3.393370,-0.881600,-0.370594,1.377988,-0.674970,-0.494404,0.318404,0.501744,-0.946824,-1.273863,0.410482,1.243114,-0.609519,0.821050,-0.640011,-0.238675,-0.539307,-0.206473,1.132456,-0.586972,-1.745348,0.133305,-1.100717,-0.364326,-0.389813,-0.569187,1.119220,-0.876533,0.022052,-0.512365,1.090995,-0.515346,-0.434265,-0.873163,-1.234023,3.493949,0.049853,0.895008,-0.870783,0.704532,-1.107929,0.904905,0.902175,0.640394,-0.557774,-2.147354,-0.889870,-2.319294,-0.047176,-0.658800,-1.724695,0.556723,-1.286478,-1.043704,0.135921,-0.926300,-1.219387,0.671282,-0.508656,1.001381,0.871510,0.535475,-1.041131,1.096116,-3.744937,-0.599443,1.327986,1.131520,-0.565526,0.102479,-0.012918,-0.818955,0.940393,0.449592,-0.761722,-0.123333,-0.610184,0.078543,-1.816545,0.901962,0.696201,-0.537749,-1.765044,-0.874388,0.584126,0.367359,-0.088495,-1.523716,0.208673,-0.964659,0.444072,0.088486,-1.741074,-0.797203,-0.804706,1.271843,-1.058026,0.622308,3.244254,-0.169393,-0.569362,0.452362,0.435972,-1.647806,-0.134158,-1.712089,0.150726,-0.717035
-0.742264,-0.878353,0.734057,0.314378,-0.725577,-0.774113,-0.747012,-0.058890,-1.088114,1.095852,-0.699158,-0.658893,-0.547522,-0.184516,-1.218330,-0.796114,1.180224,-0.657222,-0.597736,-0.683634,0.119427,-1.003434,-0.693466,1.689263,-0.435148,-0.802319,-1.407265,0.337224,1.644067,0.099589,-0.981042,-0.607132,1.052282,-1.395641,0.371062,-0.720825,1.072331,0.088842,0.587637,-1.642711,-0.057846,-0.994349,0.453439,-0.753403,-0.993314,0.782580,-0.351774,-0.790353,1.494780,-0.674635,0.274018,-0.235688,-1.765930,0.761030,-0.739542,-0.636451,0.646889,-1.544596,-1.518758,0.729616,-0.464568,0.388360,0.235659,-0.873254,-0.484125,0.079233,-1.559154,-0.667914,1.231489,0.077251,-1.432473,-0.523524,0.477464,0.408888,1.090358,0.411770,-0.705396,0.560494,-0.711691,-0.689364,-1.148598,-0.917104,0.656714,-0.502150,-0.743401,-0.316912,-0.656478,0.657225,1.881042,-0.640178,-0.371186,-1.582452,-0.277506,-1.369854,0.136006,-0.709909,-0.930665,-0.690886,1.528421,-1.587618,1.328657,-1.239006,0.640120,-1.120387,-0.073334,-1.073927,-0.742102,-0.624113,-1.049033,0.365896,-0.905479,-0.703968,0.046140,0.193291,-1.414350,0.741684,-0.389813,-0.569187,0.985088,0.451801,-0.504012,-0.512365,0.591316,-0.515346,0.330969,-1.019154,-1.457624,0.972424,-0.563630,0.985086,-0.870783,-0.469259,-0.746404,-0.402076,1.051138,0.063356,-1.221769,-1.072791,0.936012,0.994521,-0.506175,-0.658800,-0.119037,-0.139765,-0.736223,0.807861,-0.311745,0.575335,-0.354081,0.320817,-0.040585,0.491236,-0.386894,0.082653,0.961427,-0.223788,-0.659924,-0.550969,1.567879,1.050004,-0.569581,-0.737570,-1.374251,-0.918593,-0.995595,0.400724,-0.761722,-1.240572,1.533430,-1.545215,0.274555,1.112186,-0.933451,-0.218066,-0.239700,-0.582016,-0.470290,-1.998806,-0.877496,-0.814801,1.264050,-0.140812,1.329503,0.687909,0.793655,-0.382830,-0.710536,0.699913,-0.296710,-0.798019,0.722153,-0.470007,-0.569362,0.692380,1.302904,-0.400571,-0.008248,0.410028,-1.452235,-0.662788
-0.753470,-0.186203,0.738545,0.498434,-0.613268,-0.624121,-0.583374,0.226379,-0.540878,1.205571,1.842184,-0.874562,-0.751670,0.155320,-1.218330,-0.698164,0.233092,-0.453761,-0.826774,-0.683634,0.571464,-1.296176,-0.693466,-0.615859,-0.046498,-0.600567,-1.407265,0.657913,-0.689117,0.649242,-0.832698,-0.933565,0.728186,0.945405,-0.386164,-0.720825,0.968334,0.723716,0.598373,1.002441,-0.538524,-0.994349,-0.777825,-0.538366,2.285119,0.836185,-0.351774,0.936079,0.124454,-0.456500,0.560129,-0.735724,0.388442,-1.627432,-0.995104,-0.580459,-0.366636,1.530661,-1.518758,0.571862,-0.727400,0.576223,0.420058,-0.724688,-0.484125,0.348314,0.638567,-0.372671,1.187132,0.080918,-1.527795,-1.159090,0.769697,-1.114518,-0.075135,0.209808,0.800450,0.265986,1.225809,-0.689364,-0.373742,2.247898,0.773628,-0.502150,-0.965453,0.355288,-0.860486,0.572921,-0.778736,-1.142789,-0.581241,0.683448,0.289560,0.707122,0.565435,1.014229,-0.858571,1.944674,1.640327,1.866321,0.365563,-0.549607,0.339214,-0.264495,-0.698017,-1.073927,-0.870584,-0.582434,-0.449781,-3.309615,1.295111,-0.399049,-0.187283,-0.056679,-0.671789,1.158122,-0.389813,-0.569187,0.898803,1.109294,-0.504012,-0.512365,0.564804,-0.515346,1.705567,-0.424702,-1.181395,0.150353,-1.089004,0.403853,-0.870783,0.197496,-1.086333,-0.549356,0.198381,0.196512,-0.848684,-1.172146,-0.889870,0.754668,-0.577220,-0.658800,-0.238441,0.250575,-1.572462,0.347245,0.541665,1.029189,-1.078072,0.168594,-1.277301,0.716162,-0.405385,0.519071,0.483256,0.861431,1.039254,-1.504856,-0.600507,0.962478,-1.052210,-0.122083,1.796044,-1.639702,-0.995595,0.643088,-0.761722,-0.587996,1.701295,0.597194,0.735318,1.623176,0.488369,-0.149622,0.278128,-0.639282,0.382266,0.707322,-0.355048,-0.560329,1.739468,-1.269351,1.620774,-2.866179,0.554943,-0.279360,-0.946108,0.691306,-1.297608,-0.515165,-0.819539,-0.211416,-0.569362,0.608920,1.749128,-0.258545,-0.007124,-1.712089,-0.176493,-0.090553
-0.686134,2.434134,0.650173,-2.297124,-0.743820,-0.774113,-0.717335,0.609213,-1.088114,-0.932860,-0.699158,-0.775538,-0.585300,0.454015,0.975901,-0.835532,0.729628,-0.506709,-0.331320,1.576429,0.866120,0.401256,-0.693466,1.804866,0.817453,-0.757299,-0.257202,0.465239,-0.689117,0.801292,0.033136,1.556113,0.137504,0.364113,0.663160,-0.720825,0.929695,-1.722848,-0.155089,0.897239,-1.331618,-0.343460,-0.302923,1.595841,-0.909231,0.015301,-0.351774,0.701985,1.908020,-0.725360,0.704745,0.492741,0.805831,0.390093,1.018100,1.371816,-1.026800,-0.631672,0.748369,0.133718,-0.727400,-0.138505,-1.236331,1.377821,-0.484125,0.360873,1.114427,0.291724,-0.842908,0.411528,0.745890,2.499921,0.416531,0.785150,-1.186429,0.522002,0.960986,-0.464371,-1.989382,1.319787,-0.453705,-0.886088,0.431812,-0.502150,0.134663,0.676016,0.333910,-0.689961,-0.778736,1.542918,0.297319,-0.083930,0.894934,0.585948,0.663273,-1.069233,0.034964,1.043142,0.179746,0.482444,1.863901,0.236187,-1.622454,-0.776693,0.308747,1.111851,-0.915416,0.350773,-0.492125,0.147880,-1.512841,1.634477,-1.745348,-0.815188,0.496831,0.128146,2.150277,2.407446,-1.346712,-1.306795,2.046441,-0.512365,-0.877630,-0.515346,-0.119135,1.865336,-1.332759,-0.379543,-0.092418,-1.196515,0.956096,-1.410982,0.283124,0.686149,-0.634782,-0.701925,-0.148342,1.410020,-0.889870,-0.385215,-0.338502,-0.658800,0.995639,-1.634992,1.070213,0.826324,-0.377751,0.159972,0.445862,-1.484531,0.226917,-1.710670,1.165552,0.784967,1.267142,-1.456399,1.223798,0.772668,1.835142,-0.427674,-0.938501,-0.538170,0.357333,0.812074,-0.995595,-0.684872,0.283431,0.902153,0.723250,-1.545215,0.112146,-0.256949,-0.933451,0.174877,1.374851,1.909630,-1.633508,0.652972,-0.447207,0.413820,0.339150,1.019761,0.594143,0.075682,0.211393,0.762894,0.912269,-1.770742,0.846664,1.188500,-0.338992,0.099385,1.829744,-1.321564,-0.101709,0.587659,0.911237,0.024363,1.023319,0.768961
1.398199,-0.244467,-1.505874,0.314078,1.466260,1.481073,1.407409,-0.129356,1.075843,1.114972,-0.699158,1.361135,1.318190,-0.187337,0.363466,1.481249,-0.368311,1.533487,1.467526,-0.683634,0.004537,0.945198,0.978114,-0.615859,-0.557484,1.415482,-1.407265,0.335711,-0.689117,-0.505783,1.089465,-0.853752,-1.173473,-2.168610,1.596678,1.387796,0.918151,-1.722848,0.279506,0.279542,-0.813048,1.209900,-0.237955,-0.868773,-1.056840,0.748567,2.923891,-0.943649,-0.544465,1.220550,-1.488259,0.691336,0.640745,1.094333,-0.995104,-0.639191,-0.098425,0.491499,-1.518758,0.584912,1.624914,-1.878545,0.676727,0.272718,-0.484125,0.356204,0.138127,0.583345,0.751120,0.020490,-1.226582,-0.374553,-1.519042,1.040332,0.748831,-3.584977,0.654528,0.988796,-1.989382,-0.689364,-1.706600,-0.637587,0.491776,-0.502150,0.368858,0.785465,-1.124467,0.640351,-0.778736,-0.502947,0.203959,1.573272,-1.831159,0.213852,-0.723187,1.704631,1.221255,-0.353846,-0.627893,-2.068637,-0.946824,0.243458,1.804090,-1.674611,-0.976417,0.747598,1.564351,-1.085269,-0.127387,-0.198321,-0.965542,-0.708464,1.202278,0.069341,0.321220,0.621198,-0.389813,-0.569187,1.223099,1.017636,-0.504012,1.935912,0.857624,-0.515346,-1.117688,-0.333965,0.425654,-0.484285,1.074293,1.554793,-0.870783,1.656602,-0.363592,-1.040622,1.935444,0.614078,0.743805,-0.303658,1.985587,1.409580,1.106990,1.196098,-0.006689,-1.634992,-1.168238,-1.043704,3.740960,0.271909,1.806153,0.506489,-0.160469,0.463655,0.195952,0.861391,-1.041131,1.180574,-2.152156,-0.955874,-0.134497,1.622636,-0.105663,-0.742483,-1.680390,0.363066,1.121781,-0.194837,-0.761722,-2.453711,-1.272461,1.545120,-0.658585,-0.074214,0.820281,-0.250458,0.394215,-1.136538,1.915202,-0.647485,-0.884622,-2.013430,-0.800819,-1.186929,-0.705960,-2.866179,0.328806,-0.743939,0.102479,0.760730,-0.659952,-0.663906,-0.339383,2.731813,-0.569362,-1.321564,-0.374595,-1.635770,-2.127540,0.891156,-0.213934,-1.688001
-0.646297,-0.878353,0.694639,0.752210,-0.615628,-0.774113,-0.855222,0.048475,1.107096,-0.932860,1.767252,-0.807053,-0.800302,-0.028278,0.419543,-0.690929,-1.664483,-1.049936,-0.449295,1.245746,0.580104,-0.703703,-0.693466,1.651645,-0.270037,-0.681380,-0.585476,0.406399,1.828845,0.586527,-0.765866,-0.595116,-1.173473,0.151614,0.408674,-0.720825,0.329556,0.733641,0.426696,0.829967,-1.331618,-0.526562,-0.576909,-0.903838,0.607980,0.493517,-0.351774,-0.878138,1.733878,-0.506077,-1.488259,1.668377,0.494163,0.611122,-0.995104,-0.347980,-0.306719,-1.544596,0.378602,0.459257,-0.727400,0.656106,-1.236331,-0.426259,-0.484125,0.266102,1.399722,-0.692066,-0.842908,0.269112,0.713808,-1.699648,0.278817,0.466900,-1.818669,0.505861,-1.180351,-0.160314,0.281728,-0.689364,0.345490,1.089540,0.142285,0.687216,-0.783057,1.146556,0.653758,0.030886,0.745078,-0.549387,-0.265304,-0.210299,0.435049,0.544085,0.189938,-0.690742,-0.277434,-0.817676,-0.460605,0.851956,-0.946824,-0.231565,-0.301134,0.488065,1.044878,-1.073927,-0.744239,-0.539622,-0.452510,0.821657,0.939855,-0.615531,0.258868,0.723778,-0.702109,0.906571,-0.389813,-0.569187,-0.166273,0.807166,-0.504012,-0.512365,-0.000484,-0.515346,0.052959,-0.073955,-0.987483,0.502524,-0.819383,-0.016770,0.657284,-1.179385,-0.443492,0.199906,-0.723248,0.008416,-0.488820,1.070361,-0.889870,-0.212332,-0.690786,1.470491,0.026607,-1.634992,0.767951,0.685822,0.971421,0.455911,-1.615309,0.555679,0.189420,-0.274521,0.278390,-1.883903,-1.041131,-0.960472,0.123809,0.669331,1.411419,-0.091672,-0.751625,-0.408714,1.070338,-0.577211,-0.995595,-0.167041,-0.761722,0.469354,0.701400,0.406400,0.212430,-1.156717,-0.933451,1.410597,1.627123,-0.197821,-0.974780,0.880035,0.616521,0.886221,-0.040041,0.056204,-0.058838,-2.866179,0.264598,0.173048,-0.539179,-0.006940,-0.175689,-0.053246,-0.424856,0.678989,-0.569362,0.628553,-0.546460,1.240342,0.773659,-0.092782,0.802085,0.202399
